Y,1200,1200,1399,1399,1200,1699,1399,1200,1699,1399,1399,1699,1699,,1200,,1200,1399,1699,1200,1399,1399,1399,1200,1200,1200,1200,1399,1699,1699,1200,1699,,1200,,1699,1699,1399,1200,1399
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,1200,1200,1399,1399,1200,1699,1399,1200,1699,1399,1399,1699,1699,,1200,,1200,1399,1699,1200,1399,1399,1399,1200,1200,1200,1200,,1699,1699,1200,1699,,1200,,1699,1699,1399,1200,1399
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,309,299,309,309,299,389,309,309,379,319,309,379,379,419,309,309,309,309,389,299,309,309,309,309,309,309,309,309,379,379,299,379,379,299,419,379,379,309,309,309
Y,159,249,189,159,249,259,159,159,259,189,189,259,259,,159,159,159,159,259,249,159,159,159,159,159,159,159,159,259,259,249,259,249,249,,259,259,189,159,189
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,159,249,189,159,249,259,159,159,259,179,189,259,259,,159,159,159,159,259,249,159,159,159,159,159,159,159,159,259,259,249,259,249,249,,259,259,189,159,179
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,199,199,319,319,199,299,319,199,299,319,319,299,299,,199,,199,319,299,199,319,319,319,199,199,199,,,299,299,199,299,299,199,,299,299,319,199,319
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,439,599,429,429,599,619,429,439,629,429,429,619,619,,429,,429,429,619,599,429,429,429,429,439,439,429,,619,619,599,619,619,599,619,619,619,429,439,429
Y,479,649,479,479,649,659,479,479,689,479,479,659,659,,479,,479,479,659,649,479,479,479,479,479,479,479,,659,659,649,659,659,649,669,659,659,479,479,479
Y,379,499,369,369,499,539,369,379,559,369,369,539,539,,369,,369,369,539,499,369,369,369,369,379,379,369,,539,539,499,539,539,499,549,539,539,369,379,369
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,329,369,329,329,369,389,329,329,389,329,329,389,389,389,329,329,329,329,389,369,329,329,329,329,329,329,329,329,389,389,369,389,389,369,389,389,389,329,329,329
Y,369,399,369,369,399,429,369,369,429,369,369,429,429,429,369,369,369,369,429,399,369,369,369,369,369,369,369,369,429,429,399,429,429,399,429,429,429,369,369,369
Y,289,339,289,289,339,349,289,289,349,289,289,349,349,349,289,289,289,289,349,339,289,289,289,289,289,289,289,289,349,349,339,349,349,339,349,349,349,289,289,289
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,329,369,329,329,369,389,329,329,389,329,329,389,389,389,329,329,329,329,389,369,329,329,329,329,329,329,329,329,389,389,369,389,389,369,389,389,389,329,329,329
Y,369,399,369,369,399,429,369,369,429,369,369,429,429,429,369,369,369,369,429,399,369,369,369,369,369,369,369,369,429,429,399,429,429,399,429,429,429,369,369,369
Y,289,339,289,289,339,349,289,289,349,289,289,349,349,349,289,289,289,289,349,339,289,289,289,289,289,289,289,289,349,349,339,349,349,339,349,349,349,289,289,289
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,329,369,329,329,369,389,329,329,389,329,329,389,389,389,329,329,329,329,389,369,329,329,329,329,329,329,329,329,389,389,369,389,389,369,389,389,389,329,329,329
Y,369,399,369,369,399,429,369,369,429,369,369,429,429,429,369,369,369,369,429,399,369,369,369,369,369,369,369,369,429,429,399,429,429,399,429,429,429,369,369,369
Y,289,339,289,289,339,349,289,289,349,289,289,349,349,349,289,289,289,289,349,339,289,289,289,289,289,289,289,289,349,349,339,349,349,339,349,349,349,289,289,289
Y,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289
Y,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,369,329,329,329,329,329,329,329,329,329,329,329,329,329,329
Y,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,30,30,40,40,30,99,40,30,99,40,40,99,99,99,30,40,30,40,99,30,40,40,40,30,30,30,30,40,99,99,30,99,99,30,,99,99,40,30,40
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,169,,,,,,,,,,,,,,,,,169,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,169,189,169,169,189,199,169,169,199,169,169,199,199,199,169,169,169,169,199,189,169,169,169,169,169,169,169,169,199,199,189,199,199,189,199,199,199,169,169,169
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,219,,,,,,,,,,,,,219,,,,219,219,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,30,30,40,40,30,99,40,30,99,40,40,99,99,99,30,40,30,40,99,30,40,40,40,30,30,30,30,40,99,99,30,99,99,30,99,99,99,40,30,40
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,,,,,,,,,,,,,,179,,179,,,,,,,,,,,189,179,,,,,179,,179,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,179,179,179,179,179,219,179,179,219,179,179,219,219,179,179,,179,179,219,179,179,179,179,179,179,179,179,179,219,219,179,219,219,179,179,219,219,179,179,179
Y,479,479,479,479,479,519,479,479,519,479,479,519,519,479,479,,479,479,519,479,479,479,479,479,479,479,479,479,519,519,479,519,519,479,479,519,519,479,479,479
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,539,599,549,549,599,619,549,539,649,549,549,619,619,,539,,539,549,619,599,549,549,549,539,539,539,,,619,619,599,619,629,599,,619,619,549,539,549
Y,459,499,469,469,499,529,469,459,569,469,469,529,529,499,459,469,459,469,529,499,469,469,469,459,459,459,459,469,529,529,499,529,549,499,499,529,529,469,459,469
Y,459,499,469,469,499,529,469,459,569,469,469,529,529,,459,,459,469,529,499,469,469,469,459,459,459,,,529,529,499,529,549,499,,529,529,469,459,469
Y,459,499,469,469,499,529,469,459,569,469,469,529,529,,459,469,459,469,529,499,469,469,469,459,459,459,459,469,529,529,499,529,549,499,,529,529,469,459,469
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,369,369,369,369,369,369,369,369,369,369,369,369,369,369,339,,339,369,369,369,369,369,369,339,369,369,,,369,369,369,369,369,369,,369,369,369,369,369
Y,419,419,419,419,419,419,419,419,419,419,419,419,419,419,389,,389,419,419,419,419,419,419,389,419,419,,,419,419,419,419,419,419,,419,419,419,419,419
Y,329,329,329,329,329,329,329,329,329,329,329,329,329,329,299,,299,329,329,329,329,329,329,299,329,329,,,329,329,329,329,329,329,,329,329,329,329,329
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,459,549,459,459,549,529,459,459,529,459,459,529,529,,459,,459,459,529,549,459,459,459,459,459,449,,,529,529,549,529,529,549,,529,529,459,459,459
Y,399,419,399,399,419,469,399,399,469,399,399,469,469,399,399,399,399,399,469,419,399,399,399,399,399,389,399,389,469,469,399,469,469,419,399,469,469,399,399,399
Y,399,419,399,399,419,469,399,399,469,399,399,469,469,,399,,399,399,469,419,399,399,399,399,399,389,,,469,469,399,469,469,419,,469,469,399,399,399
Y,399,419,399,399,419,469,399,399,469,399,399,469,469,,399,399,399,399,469,419,399,399,399,399,399,389,399,389,469,469,399,469,469,419,,469,469,399,399,399
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,200,200,200,200,200,200,200,200,200,200,200,200,200,200,100,200,100,200,200,200,200,200,200,100,200,200,100,200,200,200,200,200,200,200,200,200,200,200,200,200
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,15,15,15,15,15,35,15,15,35,15,15,35,35,,15,,15,15,35,15,15,15,15,15,15,15,,,35,35,15,35,,15,,35,35,15,15,15
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,219,219,219,219,219,219,219,219,219,219,219,219,219,,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,,219,219,219,219,219
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,219,219,219,219,219,219,219,219,219,219,219,219,219,,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,,219,219,219,219,219
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,60,60,60,60,60,79/119,60,60,79/89,60,60,79/119,79/119,,60,,60,60,79/119,60,60,60,60,60,60,60,,,79/119,79/119,60,79/119,,60,,79/119,79/119,60,60,60
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,75,75,75,75,75,104,75,75,104,75,75,104,104,,75,,75,75,104,75,75,75,75,75,75,75,,,104,104,75,104,,75,,104,104,75,75,75
Y,439,539,459,459,539,539,459,439,539,459,459,539,539,,439,459,439,459,549,539,459,459,459,439,439,439,439,459,539,539,539,539,539,539,,539,539,459,439,459
Y,439,539,459,459,539,539,459,439,539,459,459,539,539,,439,459,439,459,549,539,459,459,459,439,439,439,,459,539,539,539,539,539,539,,539,539,459,439,459
Y,519,689,579,579,689,689,579,519,719,579,579,689,689,,519,579,519,579,699,689,579,579,579,519,519,519,519,579,689,689,689,689,689,689,,689,689,579,519,579
Y,519,689,579,579,689,689,579,519,719,579,579,689,689,,519,579,519,579,699,689,579,579,579,519,519,519,519,579,689,689,689,689,689,689,,689,689,579,519,579
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,369,369,369,369,369,369,369,369,369,369,369,369,369,369,339,,339,369,369,369,369,369,369,339,369,369,,,369,369,369,369,369,369,,369,369,369,369,369
Y,419,419,419,419,419,419,419,419,419,419,419,419,419,419,389,,389,419,419,419,419,419,419,389,419,419,,,419,419,419,419,419,419,,419,419,419,419,419
Y,329,329,329,329,329,329,329,329,329,329,329,329,329,329,299,,299,329,329,329,329,329,329,299,329,329,,,329,329,329,329,329,329,,329,329,329,329,329
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,819,969,919,919,949,959,899,859,959,919,919,959,959,999,839,919,819,899,989,949,919,919,919,819,819,819,829,889,959,959,949,959,959,949,959,959,959,849,829,889
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,199,219,209,199,219,279,199,199,279,209,199,279,279,,199,,199,199,279,219,199,199,199,199,199,199,,,279,279,219,279,,219,,279,279,199,199,209
Y,919,949,899,889,909,969,919,869,959,939,919,949,949,959,889,869,869,919,949,909,919,869,889,869,869,869,869,869,949,969,949,949,949,909,959,949,969,869,869,919
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,339,369,379,379,369,379,379,339,379,379,379,379,379,349,339,379,339,379,379,369,379,379,379,339,339,339,339,379,379,379,369,379,379,369,349,379,379,379,339,379
Y,419,489,439,439,489,499,439,419,499,439,439,499,499,499,419,439,419,439,499,489,439,439,439,419,419,419,419,439,499,499,489,499,499,489,499,499,499,439,419,439
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,989,1049,989,989,1049,1049,989,989,1079,989,989,1049,1049,1079,989,989,989,989,1049,1049,989,989,989,989,989,989,989,989,1049,1049,1049,1049,1049,1049,1079,1049,1049,989,989,989
Y,1049,1089,1049,1049,1089,1099,1049,1049,1149,1049,1049,1099,1099,1149,1049,1049,1049,1049,1099,1089,1049,1049,1049,1049,1049,1049,1049,1049,1099,1099,1089,1099,1079,1089,1149,1099,1099,1049,1049,1009
